Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 2 [19200/49000 (39%)]	Train Loss: 2.129217	Val Loss: 2.105212	Val Acc: 35.0
Train Epoch: 2 [20480/49000 (42%)]	Train Loss: 2.130803	Val Loss: 2.105592	Val Acc: 34.53125
Train Epoch: 2 [21760/49000 (44%)]	Train Loss: 2.150875	Val Loss: 2.125122	Val Acc: 31.25
Train Epoch: 2 [23040/49000 (47%)]	Train Loss: 2.173562	Val Loss: 2.143362	Val Acc: 31.71875
Train Epoch: 2 [24320/49000 (50%)]	Train Loss: 2.170540	Val Loss: 2.134824	Val Acc: 32.65625
Train Epoch: 2 [25600/49000 (52%)]	Train Loss: 2.187550	Val Loss: 2.122071	Val Acc: 33.28125
Train Epoch: 2 [26880/49000 (55%)]	Train Loss: 2.139777	Val Loss: 2.100605	Val Acc: 35.46875
Train Epoch: 2 [28160/49000 (57%)]	Train Loss: 2.087885	Val Loss: 2.113313	Val Acc: 33.4375
Train Epoch: 2 [29440/49000 (60%)]	Train Loss: 2.203671	Val Loss: 2.143693	Val Acc: 30.78125
Train Epoch: 2 [30720/49000 (63%)]	Train Loss: 2.135385	Val Loss: 2.143558	Val Acc: 31.09375
Train Epoch: 2 [32000/49000 (65%)]	Train Loss: 2.128322	Val Loss: 2.155731	Val Acc: 29.53125
Train Epoch: 2 [33280/49000 (68%)]	Train Loss: 2.131897	Val Loss: 2.179537	Val Acc: 27.65625
Train Epoch: 2 [34560/49000 (70%)]	Train Loss: 2.183825	Val Loss: 2.128479	Val Acc: 33.28125
Train Epoch: 2 [35840/49000 (73%)]	Train Loss: 2.136805	Val Loss: 2.148486	Val Acc: 30.625
Train Epoch: 2 [37120/49000 (76%)]	Train Loss: 2.108793	Val Loss: 2.133806	Val Acc: 31.40625
Train Epoch: 2 [38400/49000 (78%)]	Train Loss: 2.134905	Val Loss: 2.142217	Val Acc: 30.46875
Train Epoch: 2 [39680/49000 (81%)]	Train Loss: 2.060406	Val Loss: 2.112855	Val Acc: 33.59375
Train Epoch: 2 [40960/49000 (84%)]	Train Loss: 2.094267	Val Loss: 2.105503	Val Acc: 35.78125
Train Epoch: 2 [42240/49000 (86%)]	Train Loss: 2.199231	Val Loss: 2.114873	Val Acc: 34.21875
Train Epoch: 2 [43520/49000 (89%)]	Train Loss: 2.126460	Val Loss: 2.127279	Val Acc: 32.5
Train Epoch: 2 [44800/49000 (91%)]	Train Loss: 2.085455	Val Loss: 2.131595	Val Acc: 31.875
Train Epoch: 2 [46080/49000 (94%)]	Train Loss: 2.078717	Val Loss: 2.117385	Val Acc: 34.21875
Train Epoch: 2 [47360/49000 (97%)]	Train Loss: 2.176753	Val Loss: 2.127263	Val Acc: 32.8125
Train Epoch: 2 [48640/49000 (99%)]	Train Loss: 2.156216	Val Loss: 2.125266	Val Acc: 32.5
Train Epoch: 3 [0/49000 (0%)]	Train Loss: 2.140246	Val Loss: 2.130520	Val Acc: 31.25
Train Epoch: 3 [1280/49000 (3%)]	Train Loss: 2.068925	Val Loss: 2.117085	Val Acc: 33.28125
Train Epoch: 3 [2560/49000 (5%)]	Train Loss: 2.115707	Val Loss: 2.122283	Val Acc: 32.96875
Train Epoch: 3 [3840/49000 (8%)]	Train Loss: 2.040988	Val Loss: 2.115149	Val Acc: 33.4375
Train Epoch: 3 [5120/49000 (10%)]	Train Loss: 2.158370	Val Loss: 2.104303	Val Acc: 34.0625
Train Epoch: 3 [6400/49000 (13%)]	Train Loss: 2.123066	Val Loss: 2.122380	Val Acc: 32.8125
Train Epoch: 3 [7680/49000 (16%)]	Train Loss: 2.063636	Val Loss: 2.110013	Val Acc: 33.125
Train Epoch: 3 [8960/49000 (18%)]	Train Loss: 2.170811	Val Loss: 2.103411	Val Acc: 34.53125
Train Epoch: 3 [10240/49000 (21%)]	Train Loss: 2.164075	Val Loss: 2.124739	Val Acc: 32.96875
Train Epoch: 3 [11520/49000 (23%)]	Train Loss: 2.124589	Val Loss: 2.132481	Val Acc: 32.5
Train Epoch: 3 [12800/49000 (26%)]	Train Loss: 2.090828	Val Loss: 2.117582	Val Acc: 33.125
Train Epoch: 3 [14080/49000 (29%)]	Train Loss: 2.193377	Val Loss: 2.099937	Val Acc: 35.625
Train Epoch: 3 [15360/49000 (31%)]	Train Loss: 2.185060	Val Loss: 2.098700	Val Acc: 35.3125
Train Epoch: 3 [16640/49000 (34%)]	Train Loss: 2.108209	Val Loss: 2.097476	Val Acc: 36.71875
Train Epoch: 3 [17920/49000 (37%)]	Train Loss: 2.142408	Val Loss: 2.122313	Val Acc: 33.125
Train Epoch: 3 [19200/49000 (39%)]	Train Loss: 2.092656	Val Loss: 2.133604	Val Acc: 31.71875
Train Epoch: 3 [20480/49000 (42%)]	Train Loss: 2.085854	Val Loss: 2.114928	Val Acc: 34.0625
Train Epoch: 3 [21760/49000 (44%)]	Train Loss: 2.133286	Val Loss: 2.105268	Val Acc: 34.6875
Train Epoch: 3 [23040/49000 (47%)]	Train Loss: 2.075823	Val Loss: 2.126584	Val Acc: 32.5
Train Epoch: 3 [24320/49000 (50%)]	Train Loss: 2.195528	Val Loss: 2.121538	Val Acc: 32.65625
Train Epoch: 3 [25600/49000 (52%)]	Train Loss: 2.130399	Val Loss: 2.101146	Val Acc: 35.15625
Train Epoch: 3 [26880/49000 (55%)]	Train Loss: 2.112738	Val Loss: 2.108905	Val Acc: 33.90625
Train Epoch: 3 [28160/49000 (57%)]	Train Loss: 2.066185	Val Loss: 2.088194	Val Acc: 37.1875
Train Epoch: 3 [29440/49000 (60%)]	Train Loss: 2.195848	Val Loss: 2.141404	Val Acc: 30.0
Train Epoch: 3 [30720/49000 (63%)]	Train Loss: 2.105510	Val Loss: 2.125607	Val Acc: 32.5
Train Epoch: 3 [32000/49000 (65%)]	Train Loss: 2.134548	Val Loss: 2.109255	Val Acc: 34.0625
Train Epoch: 3 [33280/49000 (68%)]	Train Loss: 2.199392	Val Loss: 2.131772	Val Acc: 32.65625
Train Epoch: 3 [34560/49000 (70%)]	Train Loss: 2.156672	Val Loss: 2.127183	Val Acc: 32.8125
Train Epoch: 3 [35840/49000 (73%)]	Train Loss: 2.113284	Val Loss: 2.118207	Val Acc: 33.4375
Train Epoch: 3 [37120/49000 (76%)]	Train Loss: 2.149862	Val Loss: 2.122888	Val Acc: 32.96875
Train Epoch: 3 [38400/49000 (78%)]	Train Loss: 2.140103	Val Loss: 2.106511	Val Acc: 34.53125
Train Epoch: 3 [39680/49000 (81%)]	Train Loss: 2.167788	Val Loss: 2.079858	Val Acc: 37.1875
Train Epoch: 3 [40960/49000 (84%)]	Train Loss: 2.091501	Val Loss: 2.089084	Val Acc: 37.1875
Train Epoch: 3 [42240/49000 (86%)]	Train Loss: 2.160883	Val Loss: 2.112139	Val Acc: 34.21875
Train Epoch: 3 [43520/49000 (89%)]	Train Loss: 2.113801	Val Loss: 2.119942	Val Acc: 32.96875
Train Epoch: 3 [44800/49000 (91%)]	Train Loss: 2.148051	Val Loss: 2.122243	Val Acc: 32.1875
Train Epoch: 3 [46080/49000 (94%)]	Train Loss: 2.173427	Val Loss: 2.103871	Val Acc: 35.15625
